bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Toilet,Bathroom Sink",Strict,"5.7 miles from Las Vegas, NV","DVD Player,AM/FM Radio,TV","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",22.0ft,"North Las Vegas, NV",2018 Thor Motor Coach Freedom Elite,,$159,,"Year - 2018,Manufacturer - Thor Motor Coach,Make - Ford,Model - Freedom Elite,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 3,Slides - 1,Fresh water tank - 40.0 gal,Length - 22.0 ft,Height - 11.0 ft",5,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Bathroom Sink,Toilet",Standard,"9.9 miles from Las Vegas, NV","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",20.0ft,"Henderson, NV",Irv's R Pod,,$85,$549,"Year - 2016,Manufacturer - Forest River RV,Make - R Pod,Model - RP-178,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 2,Slides - 1,Length - 20.0 ft,Height - 9.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Strict,"12.2 miles from Las Vegas, NV","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Henderson, NV",2019 Coachman Freelander 31BH Covid 19 F...,"$5,800",$295,"$1,850","Year - 2019,Manufacturer - Coachmen RV,Make - Freelander,Model - 31BH Ford 450,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 6,Number of Bunk Beds - 2,Slides - 2,Fresh water tank - 55.0 gal,Length - 32.0 ft,Height - 11.0 ft",7,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Bathroom Sink,Toilet,Shower",Standard,"9.3 miles from Las Vegas, NV","AM/FM Radio,CD Player,iPod Docking Station","Range (Stove),Microwave,Kitchen Sink,Refrigerator",21.0ft,"Henderson, NV",2018 Coleman Travel Trailer,"$3,035",$105,$700,"Year - 2018,Manufacturer - Dutchmen RV,Make - Coleman Lantern LT Series,Model - 17FQ,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 4,Number of Bunk Beds - 2,Fresh water tank - 50.0 gal,Length - 21.0 ft,Height - 8.0 ft",6,"Hot & Cold Water Supply,Roof Air Conditioning,In Dash Air Conditioning",Travel Trailer,2018
"Shower,Toilet",Strict,"9.8 miles from Las Vegas, NV","CD Player,iPod Docking Station,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",18.0ft,"Las Vegas, NV",Viking,"$2,000",$89,$550,"Year - 2016,Manufacturer - Viking,Make - Ultra-Lite,Model - 16FB,Class - Travel Trailer,Sleeps - 3,Total Number of Beds - 2,Fresh water tank - 33.0 gal,Length - 18.0 ft,Height - 9.0 ft",3,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Strict,"9.7 miles from Las Vegas, NV","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink",21.0ft,"Las Vegas, NV",55 FIVE STAR REVIEWS!!! PERFECT SIZE WHE...,,$149,$899,"Year - 2012,Manufacturer - Coachmen RV,Make - Freelander,Model - 21QB,Class - Class C Motor Home,Sleeps - 6,Length - 21.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2012
"Shower,Toilet,Bathroom Sink",Standard,"8.6 miles from Las Vegas, NV","AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",23.75ft,"Las Vegas, NV",2015 Forest River RV Stealth SS2116,"$2,400",$119,$699,"Year - 2015,Manufacturer - Forest River RV,Make - Stealth,Model - SS2116,Class - Toy Hauler,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 1,Fresh water tank - 106.0 gal,Length - 23.8 ft,Height - 144.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2015
"Shower,Toilet,Bathroom Sink",Standard,"15.0 miles from Las Vegas, NV","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",30.0ft,"Henderson, NV",2019 Cruiser RV Corp Stryker 2613,"$3,600",$149,$950,"Year - 2019,Manufacturer - Cruiser,Make - Stryker,Model - ST-2613,Class - Toy Hauler,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Fresh water tank - 90.0 gal,Length - 30.0 ft,Height - 12.8 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2019
"Shower,Toilet,Bathroom Sink",Standard,"7.4 miles from Las Vegas, NV","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",16.0ft,"Las Vegas, NV",It's an AIRSTREAM!,"$2,100",$100,$600,"Year - 2017,Manufacturer - Airstream RV,Make - Sport,Model - 16,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 2,Fresh water tank - 23.0 gal,Length - 16.0 ft,Height - 9.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Strict,"6.2 miles from Las Vegas, NV","CD Player,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",24.0ft,"Las Vegas, NV",2019 Gulf Stream Conquest 24ft.- FREE DE...,,$119,,"Year - 2019,Manufacturer - Gulf Stream RV,Make - Conquest Class C,Model - 6237,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 40.0 gal,Length - 24.0 ft,Height - 12.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Bathroom Sink,Toilet",Flexible,"8.9 miles from Las Vegas, NV","TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",32.0ft,"Henderson, NV",2014 Jayco Redhawk 29XK,"$4,000",$165,"$1,155","Year - 2014,Manufacturer - Jayco,Make - Redhawk,Model - 29XK,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 4,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 34.0 gal,Length - 32.0 ft,Height - 139.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2014
"Shower,Toilet,Bathroom Sink",Standard,"13.7 miles from Las Vegas, NV","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",28.0ft,"Las Vegas, NV",TWO SLIDEOUTS! 2019 THOR FREEDOM ELITE 2...,"$4,055",$169,"$1,060","Year - 2019,Manufacturer - Thor Motor Coach,Make - Freedom Elite,Model - 28FE,Class - Class C Motor Home,Sleeps - 6,Length - 28.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Toilet,Shower,Bathroom Sink",Strict,"3.2 miles from Las Vegas, NV","CD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",23.0ft,"Las Vegas, NV",2018 FORD SLEEPS 5 DRIVES LIKE A CAR NIC...,"$4,410",$159,"$1,050","Year - 2018,Manufacturer - Coachmen RV,Make - Freelander,Model - 20CB Ford Transit,Class - Class C Motor Home,Sleeps - 6,Number of Bunk Beds - 1,Length - 23.0 ft,Height - 10.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Standard,"7.0 miles from Las Vegas, NV","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",26.0ft,"North Las Vegas, NV","Meet ""Bruno"", our 2018 Winnebago Minnie ...","$4,300",$150,"$1,030","Year - 2018,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 25B,Class - Class C Motor Home,Sleeps - 6,Fresh water tank - 40.0 gal,Length - 26.0 ft,Height - 11.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Standard,"4.0 miles from Las Vegas, NV","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",26.0ft,"Las Vegas, NV",The Great American Getaway!,"$4,700",$179,"$1,200","Year - 2018,Manufacturer - Thor Motor Coach,Make - Vegas,Model - 25.3,Class - Class A Motor Home,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 40.0 gal,Length - 26.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2018
"Shower,Toilet,Bathroom Sink",Standard,"11.9 miles from Las Vegas, NV","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Las Vegas, NV",Maggie’s Mountain Majesty,"$2,500",$100,$600,"Year - 2016,Manufacturer - Forest River RV,Make - Salem,Model - 27RLSS,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Length - 32.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Toilet,Shower,Bathroom Sink",Standard,"8.1 miles from Las Vegas, NV","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",33.0ft,"Las Vegas, NV",The Ultimate Vacation Travel Trailer W/ ...,,$119,$750,"Year - 2017,Manufacturer - Forest River RV,Make - Wildwood,Model - 30QBSS,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 4,Number of Bunk Beds - 3,Slides - 1,Fresh water tank - 45.0 gal,Length - 33.0 ft,Height - 11.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply,In Dash Air Conditioning",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"8.6 miles from Las Vegas, NV","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",29.0ft,"Las Vegas, NV",2018 Heritage Glen Forest River Hyper-Ly...,"$2,199",$99,$599,"Year - 2018,Manufacturer - Forest River RV,Make - Heritage Glen Hyper-Lyte,Model - 24RLSHL,Class - Travel Trailer,Sleeps - 6,Slides - 1,Fresh water tank - 54.0 gal,Length - 29.0 ft,Height - 10.7 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Bathroom Sink,Toilet",Standard,"9.1 miles from Las Vegas, NV","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",24.0ft,"Las Vegas, NV",2020 Forest River Evo 2360,"$1,990",$99,$610,"Year - 2020,Manufacturer - Forest River RV,Make - Stealth EVO,Model - 2360,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Fresh water tank - 56.0 gal,Length - 24.0 ft,Height - 10.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Bathroom Sink,Toilet",Strict,"9.8 miles from Las Vegas, NV","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",38.0ft,"Las Vegas, NV",CLASS A TOYHAULER WITH LOFT AND PATIO!!!,,$345,,"Year - 2015,Manufacturer - Thor Motor Coach,Make - Outlaw,Model - 37MD,Class - Class A Motor Home,Sleeps - 8,Total Number of Beds - 5,Slides - 2,Fresh water tank - 80.0 gal,Length - 38.0 ft,Height - 13.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2015
"Shower,Toilet,Bathroom Sink",Standard,"4.0 miles from Las Vegas, NV","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",26ft,"Las Vegas, NV",The Great American Getaway!,"$3,750",$159,$995,"Year - 2016,Manufacturer - Thor Motor Coach,Make - Vegas,Model - 24.1,Class - Class A Motor Home,Sleeps - 5,Total Number of Beds - 5,Slides - 1,Fresh water tank - 42.0 gal,Length - 26.0 ft,Height - 11.3 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2016
"Shower,Toilet,Bathroom Sink",Standard,"9.1 miles from Las Vegas, NV","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33.0ft,"Las Vegas, NV",2018 Open Range ulta Light LF295BHS,"$3,927",$154,$970,"Year - 2018,Manufacturer - Highland Ridge RV,Make - Open Range Ultra Lite,Model - UF2950BH,Class - Fifth Wheel,Sleeps - 7,Total Number of Beds - 1,Number of Bunk Beds - 2,Slides - 2,Fresh water tank - 50.0 gal,Length - 33.0 ft,Height - 12.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2018
"Shower,Toilet,Bathroom Sink",Strict,"4.0 miles from Las Vegas, NV","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",31.0ft,"Las Vegas, NV",The Great American Getaway!,,$229,,"Year - 2019,Manufacturer - Thor Motor Coach,Make - ACE,Model - 30.2,Class - Class A Motor Home,Sleeps - 9,Total Number of Beds - 6,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 40.0 gal,Length - 31.0 ft,Height - 12.2 ft",9,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2019
"Shower,Toilet,Bathroom Sink",Strict,"12.2 miles from Las Vegas, NV","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"Henderson, NV",2019 THOR ACE. 30.2 - Covid 19 Free - Oz...,"$7,000",$379,"$2,550","Year - 2019,Manufacturer - Thor Motor Coach,Make - ACE,Model - 30.2,Class - Class A Motor Home,Sleeps - 7,Total Number of Beds - 2,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 50.0 gal,Length - 31.0 ft,Height - 12.8 ft",7,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2019
"Toilet,Shower,Bathroom Sink",Strict,"14.7 miles from Las Vegas, NV","TV,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",23.0ft,"Las Vegas, NV",The Fall Family/Festival/ALIEN HUNTER! M...,"$4,600",$175,"$1,150","Year - 2018,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 22R,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Fresh water tank - 40.0 gal,Length - 23.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Bathroom Sink,Toilet,Shower",Standard,"8.1 miles from Las Vegas, NV","TV,DVD Player,AM/FM Radio,CD Player","Range (Stove),Microwave,Kitchen Sink,Refrigerator,Slide Out",35.0ft,"Las Vegas, NV",""" THE TAJ MAHAL "" W Triple Slide Out ...","$3,825",$135,$900,"Year - 2015,Manufacturer - Jayco,Make - Jay Flight,Model - 32IBTS,Class - Travel Trailer,Sleeps - 10,Total Number of Beds - 7,Slides - 3,Fresh water tank - 85.0 gal,Length - 35.0 ft,Height - 11.0 ft",10,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2015
"Shower,Bathroom Sink,Toilet",Standard,"15.7 miles from Las Vegas, NV","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",28.42ft,"Henderson, NV",2018 Keystone RV Hideout 24BHSWE,"$2,780",$109,$687,"Year - 2018,Manufacturer - Keystone RV,Make - Hideout,Model - 24BHSWE,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 60.0 gal,Length - 28.4 ft,Height - 11.3 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"12.6 miles from Las Vegas, NV","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Las Vegas, NV",2017 Forest River GT3,,$225,,"Year - 2017,Manufacturer - Forest River RV,Make - Georgetown 3 Series,Model - 30X3,Class - Class A Motor Home,Sleeps - 6,Total Number of Beds - 4,Number of Bunk Beds - 1,Slides - 2,Fresh water tank - 50.0 gal,Length - 32.0 ft,Height - 12.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"1.7 miles from Las Vegas, NV","DVD Player,AM/FM Radio,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",21.0ft,"Las Vegas, NV",2020 Winnebago travato 22 ft,"$6,732",$264,"$1,663","Year - 2020,Manufacturer - Winnebago,Make - travato,Model - 59k,Class - Class B Camping Van,Sleeps - 2,Total Number of Beds - 2,Number of Bunk Beds - 2,Fresh water tank - 25.0 gal,Length - 21.0 ft,Height - 9.4 ft",2,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2020
"Shower,Toilet,Bathroom Sink",Standard,"3.3 miles from Las Vegas, NV",,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",26.0ft,"Las Vegas, NV",Tango Adventures with Family and Pets!,"$2,907",$114,$718,"Year - 2019,Manufacturer - Pacific Coachworks,Make - Tango,Model - 24FSB,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 3,Fresh water tank - 50.0 gal,Length - 26.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"11.8 miles from Las Vegas, NV","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",24.0ft,"Las Vegas, NV",Joey RV - 2017 Cozy Family Friendly Trav...,"$2,995",$115,$700,"Year - 2017,Manufacturer - Forest River RV,Make - Wildwood X-Lite,Model - 201BHXL,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 4,Number of Bunk Beds - 2,Fresh water tank - 54.0 gal,Length - 24.0 ft,Height - 10.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"8.3 miles from Las Vegas, NV","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",27.0ft,"Las Vegas, NV",2019 Heartland North Trail 24BHS,"$2,400",$99,$600,"Year - 2019,Manufacturer - Heartland,Make - North Trail,Model - 24BHS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 40.0 gal,Length - 27.0 ft,Height - 136.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
,Flexible,"8.9 miles from Las Vegas, NV",,"Refrigerator,Range (Stove),Kitchen Sink",13ft,"Henderson, NV",Cobra Flagstaff Lightweight Pop Up Campe...,"$1,188",$45,$289,"Year - 2005,Manufacturer - Cobra,Make - Flagstaff,Model - M-206,Class - Folding Trailer,Sleeps - 6,Total Number of Beds - 3,Fresh water tank - 15.0 gal,Length - 13.0 ft",6,Hot & Cold Water Supply,Folding Trailer,2005
"Shower,Toilet,Bathroom Sink",Strict,"85.8 miles from Las Vegas, NV","CD Player,TV,AM/FM Radio,DVD Player","Range (Stove),Refrigerator,Kitchen Sink,Slide Out,Microwave",31.0ft,"Fort Mohave, AZ",Plug In and Play,,$119,,"Year - 2005,Manufacturer - Fleetwood RV,Make - Jamboree GT,Model - 31W,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Slides - 2,Fresh water tank - 50.0 gal,Length - 31.0 ft,Height - 15.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply,In Dash Air Conditioning",Class C Motor Home,2005
"Shower,Toilet,Bathroom Sink",Strict,"9.8 miles from Las Vegas, NV","CD Player,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",25.0ft,"Las Vegas, NV",2013 Four Winds Majestic 23a,"$3,400",$119,$833,"Year - 2013,Manufacturer - Four Winds,Make - Majestic,Model - 23a,Class - Class C Motor Home,Sleeps - 5,Length - 25.0 ft",5,"Hot & Cold Water Supply,In Dash Air Conditioning,Roof Air Conditioning",Class C Motor Home,2013
"Shower,Toilet,Bathroom Sink",Standard,"82.3 miles from Las Vegas, NV","TV,AM/FM Radio,CD Player,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33ft,"Alamo, NV",2017 Highland Ridge Open Range Ultra Lit...,"$1,000",$100,$600,"Year - 2017,Manufacturer - Highland Ridge,Make - Open Range Ultra Lite 2910RL,Class - Travel Trailer,Sleeps - 4,Length - 33.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Bathroom Sink,Toilet,Shower",Standard,"77.6 miles from Las Vegas, NV","TV,iPod Docking Station,CD Player,AM/FM Radio,DVD Player","Slide Out,Range (Stove),Microwave,Kitchen Sink,Refrigerator",31ft,"Laughlin, NV",2018 GULF STREAM RV CONQUEST CLASS C 631...,"$6,095",$239,"$1,506","Year - 2018,Manufacturer - GULF STREAM RV,Make - CONQUEST CLASS C 6316,Class - Class C Motor Home,Sleeps - 6,Length - 31.0 ft",6,"Hot & Cold Water Supply,In Dash Air Conditioning,Roof Air Conditioning",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Strict,"8.1 miles from Las Vegas, NV","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",33.0ft,"Las Vegas, NV",Coachmen Freelander 31 Bunk House. SLEEP...,,$149,,"Year - 2018,Manufacturer - Coachmen RV,Make - Freelander,Model - 31BH Chevy 4500,Class - Class C Motor Home,Sleeps - 8,Number of Bunk Beds - 2,Slides - 2,Length - 33.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Toilet,Shower,Bathroom Sink",Standard,"8.1 miles from Las Vegas, NV","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",20.0ft,"Las Vegas, NV",2010 16' FireStorm,,$250,,"Year - 2010,Manufacturer - dynamite,Make - dunesport,Model - firestorm,Class - Toy Hauler,Sleeps - 4,Total Number of Beds - 2,Fresh water tank - 50.0 gal,Length - 20.0 ft,Height - 12.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2010
"Bathroom Sink,Toilet,Shower",Standard,"78.7 miles from Las Vegas, NV","DVD Player,AM/FM Radio,CD Player,TV","Slide Out,Range (Stove),Microwave,Kitchen Sink,Refrigerator",40.0ft,"Bullhead City, AZ",2012 Keystone Fuzion 395,"$3,100",$300,"$1,800","Year - 2012,Manufacturer - Keystone RV,Make - Fuzion,Model - 395,Class - Fifth Wheel,Sleeps - 9,Slides - 3,Length - 40.0 ft,Height - 13.0 ft",9,"Hot & Cold Water Supply,Roof Air Conditioning",Fifth Wheel,2012
