bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Toilet,Bathroom Sink",Standard,"75.7 miles from Austin, TX","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35ft,"San Antonio, TX",2014 Ario Summerland,"$2,652",$104,$655,"Year - 2014,Manufacturer - Ario,Make - Summerland,Class - Travel Trailer,Sleeps - 10,Length - 35.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Shower,Toilet,Bathroom Sink",Standard,"68.1 miles from Austin, TX","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",25.0ft,"San Antonio, TX",2017 Mercedes Sprinter Sleep 6 (San Anto...,,$229,,"Year - 2017,Manufacturer - Coachmen RV,Make - Prism,Model - 2200 LE,Class - Class C Motor Home,Sleeps - 5,Number of Bunk Beds - 1,Slides - 1,Length - 25.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Bathroom Sink,Toilet",Strict,"24.7 miles from Austin, TX","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",40.0ft,"Hutto, TX",2006 Thor Motor Coach Airstream Skydeck,"$10,000",$685,"$4,316","Year - 2006,Manufacturer - Thor Motor Coach,Make - Airstream,Model - Skydeck,Class - Class A Motor Home,Sleeps - 9,Length - 40.0 ft",9,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2006
"Shower,Bathroom Sink,Toilet",Standard,"75.8 miles from Austin, TX","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",42ft,"Helotes, TX",The outdoor retreat,"$4,000",$170,"$1,300","Year - 2015,Manufacturer - Heartland,Make - 3700 PTB gateway,Class - Fifth Wheel,Sleeps - 7,Fresh water tank - 80.0 gal,Length - 42.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2015
"Shower,Toilet,Bathroom Sink",Standard,"88.9 miles from Austin, TX","TV,CD Player,AM/FM Radio,DVD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",30ft,"College Station, TX",2017 Highlander Trail runner,"$2,780",$109,$687,"Year - 2017,Manufacturer - Highlander,Make - Trail runner,Class - Travel Trailer,Sleeps - 6,Length - 30.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Bathroom Sink,Toilet",Standard,"83.2 miles from Austin, TX","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",38ft,"Houston, TX",Good Times,"$4,000",$200,"$1,200","Year - 2016,Class - Fifth Wheel,Sleeps - 9,Fresh water tank - 106.0 gal,Length - 38.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2016
"Bathroom Sink,Toilet,Shower",Standard,"87.5 miles from Austin, TX","DVD Player,AM/FM Radio,CD Player,TV","Refrigerator,Kitchen Sink,Range (Stove),Microwave",20.0ft,"Atascosa, TX",2014 Jayco JayFlight “Down Time 1”,"$2,423",$95,$599,"Year - 2014,Manufacturer - Jayco,Make - Jay Flight Swift SLX,Model - 184BH,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 3,Number of Bunk Beds - 2,Fresh water tank - 20.0 gal,Length - 20.0 ft,Height - 8.0 ft",4,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2014
"Shower,Bathroom Sink,Toilet",Strict,"24.7 miles from Austin, TX","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",35.0ft,"Hutto, TX",Revere,"$1,250",$140,$880,"Year - 2014,Manufacturer - Shasta RVs,Make - Revere,Model - 32DS,Class - Travel Trailer,Sleeps - 9,Slides - 2,Length - 35.0 ft,Height - 11.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Shower,Toilet,Bathroom Sink",Strict,"24.7 miles from Austin, TX","TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",32.0ft,"Hutto, TX",30' Z1 #1,"$1,200",$120,$740,"Year - 2014,Manufacturer - CrossRoads RV,Make - Z 1,Model - ZT301BH,Class - Travel Trailer,Sleeps - 8,Slides - 1,Length - 32.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Shower,Toilet,Bathroom Sink",Strict,"24.7 miles from Austin, TX","CD Player,TV,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",37.0ft,"Hutto, TX",Jayco 1,"$1,600",$175,"$1,125","Year - 2017,Manufacturer - Jayco,Make - Jay Flight,Model - 33RBTS,Class - Travel Trailer,Sleeps - 8,Number of Bunk Beds - 3,Slides - 3,Length - 37.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"5.9 miles from Austin, TX","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",27.0ft,"Austin, TX","2018 ""Geode"" Winnebago Minnie Winnie 26A","$7,789",$289,"$1,878","Year - 2018,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 26A,Class - Class C Motor Home,Sleeps - 6,Number of Bunk Beds - 1,Slides - 3,Length - 27.0 ft,Height - 133.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Flexible,"5.9 miles from Austin, TX","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",23.0ft,"Austin, TX",2018 Winnebago Minnie Winnie 22R,"$6,605",$259,"$1,632","Year - 2018,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 22R,Class - Class C Motor Home,Sleeps - 6,Number of Bunk Beds - 1,Length - 23.0 ft,Height - 132.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Bathroom Sink,Toilet",Standard,"95.6 miles from Austin, TX","CD Player,TV,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",31ft,"Runge, TX",2017 KZ Sportsman,"$3,000",$125,$750,"Year - 2017,Manufacturer - Sportsmen,Make - 260BHLE,Class - Travel Trailer,Sleeps - 8,Fresh water tank - 40.0 gal,Length - 31.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
,Standard,"85.5 miles from Austin, TX",,,28ft,"Cuero, TX",2014 Jayco Flight,,$120,$755,"Year - 2014,Manufacturer - Jayco,Make - Flight,Class - Travel Trailer,Sleeps - 8,Length - 28.0 ft",8,,Travel Trailer,2014
"Shower,Toilet,Bathroom Sink",Standard,"24.7 miles from Austin, TX",TV,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",35.0ft,"Hutto, TX",North Trail,"$3,825",$150,$945,"Year - 2017,Manufacturer - Heartland,Make - North Trail,Model - 31BHDD King,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 3,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 45.0 gal,Length - 35.0 ft,Height - 136.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet",Standard,"87.4 miles from Austin, TX","TV,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",21ft,"San Antonio, TX",2017 Keystone Summer land mini,"$1,000",$80,$500,"Year - 2017,Manufacturer - Keystone,Make - Summerland mini 1800BH,Class - Travel Trailer,Sleeps - 4,Fresh water tank - 30.0 gal,Length - 21.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"87.4 miles from Austin, TX","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Kitchen Sink,Refrigerator,Microwave,Slide Out",35.0ft,"College Station, TX",Salem II,"$1,600",$175,$700,"Year - 2014,Manufacturer - Forest River RV,Make - Salem,Model - 31BKIS,Class - Travel Trailer,Sleeps - 7,Number of Bunk Beds - 3,Slides - 3,Fresh water tank - 45.0 gal,Length - 35.0 ft,Height - 11.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Shower,Toilet,Bathroom Sink",Standard,"72.4 miles from Austin, TX","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32ft,"San Antonio, TX",Margarita - Stationary Travel Trailer Re...,"$4,000",$199,$999,"Year - 2015,Manufacturer - Coachmen,Make - Liberty,Class - Travel Trailer,Sleeps - 6,Length - 32.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Toilet,Bathroom Sink",Standard,"87.4 miles from Austin, TX","AM/FM Radio,TV,CD Player","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",33.0ft,"College Station, TX",Salem I. The ultimate rv for traveling ...,"$1,600",$150,$600,"Year - 2014,Manufacturer - Forest River RV,Make - Salem,Model - 30KQBSS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 3,Slides - 1,Fresh water tank - 35.0 gal,Length - 33.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Shower,Toilet,Bathroom Sink",Standard,"68.6 miles from Austin, TX","TV,DVD Player","Refrigerator,Microwave,Kitchen Sink,Range (Stove),Slide Out",36ft,"Boerne, TX",2008 Carriage Cameo Luxury RV - Goosenec...,"$2,800",$130,$700,"Year - 2009,Manufacturer - Carriage,Make - Cameo,Class - Fifth Wheel,Sleeps - 4,Length - 36.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2009
"Shower,Bathroom Sink,Toilet",Standard,"68.5 miles from Austin, TX","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",39ft,"Troy, TX",Massive and beautiful inside and out,,$200,,"Year - 2010,Class - Fifth Wheel,Sleeps - 8,Fresh water tank - 120.0 gal,Length - 39.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2010
"Toilet,Shower,Bathroom Sink",Standard,"68.1 miles from Austin, TX","CD Player,TV,DVD Player,AM/FM Radio,iPod Docking Station","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",24.0ft,"San Antonio, TX",2016 Coachman 21RS San Antonio,,$210,,"Year - 2016,Manufacturer - Coachmen RV,Make - Freelander,Model - 22QB Ford 350,Class - Class C Motor Home,Sleeps - 6,Slides - 1,Length - 24.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2016
"Shower,Toilet,Bathroom Sink",Standard,"24.7 miles from Austin, TX",TV,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",36.0ft,"Hutto, TX",Lacrosse 2,"$4,463",$175,"$1,103","Year - 2015,Manufacturer - Prime Time RV,Make - LaCrosse,Model - 327RES,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 1,Slides - 3,Fresh water tank - 45.0 gal,Length - 36.0 ft,Height - 137.0 ft",5,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Bathroom Sink,Toilet",Standard,"76.8 miles from Austin, TX","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",18ft,"San Antonio, TX",Your Outdoor Memories await your Booking,,$95,$610,"Year - 2005,Class - Travel Trailer,Sleeps - 4,Fresh water tank - 30.0 gal,Length - 18.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2005
"Shower,Toilet,Bathroom Sink",Standard,"84.6 miles from Austin, TX","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",34ft,"Bellville, TX",Family Life,"$2,989",$139,$699,"Year - 2015,Manufacturer - Keystone,Make - Solaire,Class - Travel Trailer,Sleeps - 8,Length - 34.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Toilet,Bathroom Sink",Standard,"81.1 miles from Austin, TX","TV,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",40ft,"San Antonio, TX",2016 Keystone Sprinter,"$3,545",$139,$876,"Year - 2016,Manufacturer - Keystone,Make - Sprinter,Class - Fifth Wheel,Sleeps - 6,Length - 40.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2016
"Toilet,Shower,Bathroom Sink",Standard,"67.5 miles from Austin, TX","CD Player,TV,iPod Docking Station,AM/FM Radio,DVD Player","Range (Stove),Refrigerator,Kitchen Sink,Slide Out,Microwave",24.0ft,"San Antonio, TX",2015 Mercedes Sprinter (SAT),,$229,,"Year - 2015,Manufacturer - Coachmen RV,Make - Prism,Model - 24G,Class - Class C Motor Home,Sleeps - 4,Slides - 2,Length - 24.0 ft,Height - 10.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply,In Dash Air Conditioning",Class C Motor Home,2015
"Shower,Toilet,Bathroom Sink",Standard,"24.7 miles from Austin, TX","TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",24.0ft,"Hutto, TX",Gulf Breeze,,$165,,"Year - 2016,Manufacturer - Gulf Stream RV,Make - Gulf Breeze Ultra Lite,Model - 22 TRB,Class - Travel Trailer,Sleeps - 4,Length - 24.0 ft,Height - 10.0 ft",4,Hot & Cold Water Supply,Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"24.7 miles from Austin, TX",TV,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",37.0ft,"Hutto, TX",Open Range 2,"$5,100",$200,"$1,260","Year - 2019,Manufacturer - Highland Ridge RV,Make - Open Range,Model - OT328BHS,Class - Travel Trailer,Sleeps - 6,Number of Bunk Beds - 2,Slides - 4,Length - 37.0 ft,Height - 140.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Bathroom Sink,Toilet",Strict,"24.7 miles from Austin, TX","TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",31.0ft,"Hutto, TX",Freelander,"$3,000",$175,"$1,175","Year - 2006,Manufacturer - Coachmen RV,Make - Freelander,Model - 31FK,Class - Class C Motor Home,Sleeps - 8,Length - 31.0 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2006
"Shower,Bathroom Sink,Toilet",Strict,"24.7 miles from Austin, TX","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",35.0ft,"Hutto, TX",Rockwood 2,"$1,450",$155,$985,"Year - 2016,Manufacturer - Forest River RV,Make - Rockwood Signature Ultra Lite,Model - 8327SS,Class - Travel Trailer,Sleeps - 8,Slides - 4,Length - 35.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"68.6 miles from Austin, TX","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",24ft,"Boerne, TX",2017 Dynamax isata 3 24FW,,$239,,"Year - 2017,Manufacturer - Dynamax,Make - isata 3,Model - 24FW,Class - Class C Motor Home,Sleeps - 3,Slides - 1,Length - 24.0 ft,Height - 136.0 ft",3,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2017
"Shower,Toilet,Bathroom Sink",Standard,"63.0 miles from Austin, TX","TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",24.0ft,"Belton, TX",Family Friendly Camping Made Easy,$850,$70,$350,"Year - 2004,Manufacturer - KZ,Make - Sportsmen,Model - S240FB,Class - Travel Trailer,Sleeps - 6,Total Number of Beds - 3,Slides - 1,Fresh water tank - 40.0 gal,Length - 24.0 ft,Height - 10.0 ft",6,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2004
"Bathroom Sink,Shower,Toilet",Standard,"58.1 miles from Austin, TX","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",40ft,"Killeen, TX",40 Foot RV with 2 slide outs for great s...,"$3,000",$190,$900,"Year - 2003,Manufacturer - Winnebago,Make - Journey DL,Class - Class A Motor Home,Sleeps - 4,Fresh water tank - 45.0 gal,Length - 40.0 ft",4,"In Dash Air Conditioning,Hot & Cold Water Supply,Roof Air Conditioning",Class A Motor Home,2003
"Shower,Bathroom Sink,Toilet",Standard,"58.6 miles from Austin, TX","CD Player,iPod Docking Station,DVD Player,AM/FM Radio,TV","Microwave,Range (Stove),Refrigerator,Kitchen Sink",34.0ft,"Schertz, TX",Class A Vacation Delivered to Your Desti...,"$3,300",$165,$990,"Year - 2004,Manufacturer - Fleetwood RV,Make - Bounder,Model - 34G,Class - Class A Motor Home,Sleeps - 6,Length - 34.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2004
"Shower,Bathroom Sink,Toilet",Standard,"25.3 miles from Austin, TX","CD Player,TV,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",34.0ft,"Georgetown, TX",Super C (roomy)TONS of upgrades & Satell...,"$6,350",$249,"$1,569","Year - 2004,Manufacturer - Gulf Stream RV,Make - Conquest Class C,Model - W6330S,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 5,Slides - 2,Fresh water tank - 40.0 gal,Length - 34.0 ft,Height - 13.5 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2004
"Shower,Toilet,Bathroom Sink",Strict,"19.6 miles from Austin, TX","TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",28.0ft,"Hutto, TX",Avenger,"$1,150",$120,$740,"Year - 2016,Manufacturer - Prime Time RV,Make - Avenger,Model - 26BH,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 3,Number of Bunk Beds - 2,Fresh water tank - 45.0 gal,Length - 28.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Bathroom Sink,Toilet,Shower",Standard,"68.1 miles from Austin, TX","DVD Player,AM/FM Radio,CD Player,TV","Slide Out,Range (Stove),Microwave,Kitchen Sink,Refrigerator",30.0ft,"San Antonio, TX",2010 Forest River RV Rockwood Signature ...,"$1,800",$100,$650,"Year - 2010,Manufacturer - Forest River RV,Make - Rockwood Signature Ultra Lite,Model - 8280WS,Class - Fifth Wheel,Sleeps - 6,Slides - 2,Length - 30.0 ft,Height - 147.0 ft",6,"Hot & Cold Water Supply,Roof Air Conditioning",Fifth Wheel,2010
"Shower,Toilet,Bathroom Sink",Standard,"73.6 miles from Austin, TX","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",24.0ft,"San Antonio, TX",MercedesWinnebago View,,$239,,"Year - 2014,Manufacturer - Winnebago,Make - View,Model - 24J,Class - Class C Motor Home,Sleeps - 4,Slides - 1,Length - 24.0 ft,Height - 11.0 ft",4,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2014
"Shower,Toilet,Bathroom Sink",Strict,"24.7 miles from Austin, TX","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",37.0ft,"Hutto, TX",Cougar 1,"$2,200",$220,"$1,440","Year - 2015,Manufacturer - Keystone RV,Make - Cougar,Model - 338PAT,Class - Fifth Wheel,Sleeps - 5,Slides - 3,Length - 37.0 ft,Height - 13.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2015
"Shower,Bathroom Sink,Toilet",Strict,"24.7 miles from Austin, TX","TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",32.0ft,"Hutto, TX",Hill Country 2,"$1,350",$145,$915,"Year - 2013,Manufacturer - CrossRoads RV,Make - Hill Country,Model - HCF28BH,Class - Fifth Wheel,Sleeps - 9,Slides - 2,Length - 32.0 ft,Height - 11.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2013
,Strict,"24.7 miles from Austin, TX",,,30.0ft,"Hutto, TX",Jayco Octane 2,"$1,250",$135,$895,"Year - 2016,Manufacturer - Jayco,Make - Octane,Model - T26Y,Class - Toy Hauler,Sleeps - 8,Length - 30.0 ft,Height - 12.0 ft",8,,Toy Hauler,2016
"Shower,Bathroom Sink,Toilet",Strict,"24.7 miles from Austin, TX","TV,DVD Player,AM/FM Radio","Range (Stove),Microwave,Slide Out,Refrigerator,Kitchen Sink",37.0ft,"Hutto, TX",Raptor 2 Toy Hauler,"$2,250",$225,"$1,525","Year - 2013,Manufacturer - Keystone RV,Make - Raptor,Model - 332TS,Class - Fifth Wheel,Sleeps - 9,Slides - 3,Length - 37.0 ft,Height - 13.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2013
"Shower,Toilet,Bathroom Sink",Standard,"99.2 miles from Austin, TX","TV,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",30ft,"Pleasanton, TX",2005 Holiday rambler Admiral 30ppd,"$6,300",$225,"$1,200","Year - 2005,Manufacturer - Holiday rambler,Make - Admiral 30ppd,Class - Class A Motor Home,Sleeps - 4,Fresh water tank - 100.0 gal,Length - 30.0 ft",4,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2005
"Shower,Toilet",Standard,"89.1 miles from Austin, TX",,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",15ft,"Von Ormy, TX",2008 Alpine Chalet,"$1,505",$59,$372,"Year - 2008,Manufacturer - Alpine,Make - Chalet,Class - Pop-up Camper,Sleeps - 3,Length - 15.0 ft",3,"Hot & Cold Water Supply,Roof Air Conditioning",Pop-up Camper,2008
"Shower,Bathroom Sink,Toilet",Standard,"24.7 miles from Austin, TX",TV,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",32.0ft,"Hutto, TX",MXT 266,"$2,780",$109,$687,"Year - 2011,Manufacturer - KZ,Make - MXT,Model - MXT266,Class - Toy Hauler,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 45.0 gal,Length - 32.0 ft,Height - 126.0 ft",6,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2011
"Shower,Toilet,Bathroom Sink",Flexible,"87.4 miles from Austin, TX","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",37.0ft,"College Station, TX",Fuzion Toy Hauler,"$5,000",$400,"$2,500","Year - 2015,Manufacturer - Keystone RV,Make - Fuzion,Model - 342,Class - Fifth Wheel,Sleeps - 9,Number of Bunk Beds - 2,Slides - 3,Fresh water tank - 110.0 gal,Length - 37.0 ft,Height - 13.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Fifth Wheel,2015
,Strict,"24.7 miles from Austin, TX",,,34.0ft,"Hutto, TX",Forest River Rockwood 1,"$1,350",$135,$895,"Year - 2012,Manufacturer - Forest River RV,Make - Rockwood Signature Ultra Lite,Model - 8311SS,Class - Travel Trailer,Sleeps - 9,Slides - 2,Length - 34.0 ft,Height - 10.0 ft",9,,Travel Trailer,2012
"Shower,Bathroom Sink,Toilet",Strict,"24.7 miles from Austin, TX","TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",29.0ft,"Hutto, TX",26' Oasis,"$1,150",$115,$705,"Year - 2014,Manufacturer - Shasta RVs,Make - Oasis,Model - 26DB,Class - Travel Trailer,Sleeps - 6,Slides - 1,Length - 29.0 ft,Height - 10.0 ft",6,Hot & Cold Water Supply,Travel Trailer,2014
"Shower,Bathroom Sink,Toilet",Strict,"24.7 miles from Austin, TX",,"Microwave,Range (Stove),Refrigerator,Kitchen Sink",19.0ft,"Hutto, TX",19' Salem 1 & 2,"$1,000",$100,$600,"Year - 2014,Manufacturer - Forest River RV,Make - Salem Cruise Lite FS,Model - 195BH,Class - Travel Trailer,Sleeps - 5,Length - 19.0 ft,Height - 9.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Shower,Toilet,Bathroom Sink",Strict,"24.7 miles from Austin, TX","TV,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",34.0ft,"Hutto, TX",30' Shasta Oasis,"$1,350",$135,$895,"Year - 2014,Manufacturer - Shasta RVs,Make - Oasis,Model - 30QB,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 5,Number of Bunk Beds - 4,Slides - 1,Length - 34.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2014
"Shower,Bathroom Sink,Toilet",Strict,"24.7 miles from Austin, TX","CD Player,TV,DVD Player","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",41.0ft,"Hutto, TX",Roamer,"$3,700",$325,"$2,175","Year - 2016,Manufacturer - Highland Ridge RV,Make - Open Range Roamer,Model - RF376FBH,Class - Fifth Wheel,Sleeps - 8,Slides - 5,Length - 41.0 ft,Height - 12.0 ft",8,Hot & Cold Water Supply,Fifth Wheel,2016
"Shower,Toilet,Bathroom Sink",Strict,"24.7 miles from Austin, TX","TV,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave",17.0ft,"Hutto, TX",Clipper 1,"$1,000",$115,$805,"Year - 2018,Manufacturer - Coachmen RV,Make - Clipper Ultra-Lite,Model - 17BH,Class - Travel Trailer,Sleeps - 5,Number of Bunk Beds - 2,Length - 17.0 ft,Height - 9.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Bathroom Sink,Toilet",Strict,"24.7 miles from Austin, TX","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",34.0ft,"Hutto, TX",31' Oasis,"$1,300",$140,$880,"Year - 2015,Manufacturer - Shasta RVs,Make - Oasis,Model - 310K,Class - Travel Trailer,Sleeps - 8,Slides - 1,Length - 34.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
